,Name,Stocktype,Mileage (Miles),Price,Ext_color,Int_color,Transmission,Drivetrain
2765,2003 Toyota 4Runner SR5,Used,"157,131 mi.","$14,995",Gold,Gray,Automatic,drive
2766,2007 Chevrolet Silverado 1500 Work Truck,Used,"203,490 mi.","$7,147",White,Gray,Automatic,RWD
2767,2018 Nissan Versa 1.6 SV,Nissan Certified,"37,810 mi.","$13,352",Red,Gray,CVT,FWD
2768,2012 Honda Civic LX,Used,"59,809 mi.","$11,998",Gray,Gray,Automatic,FWD
2769,2004 Chrysler Crossfire,Used,"52,975 mi.","$8,997",Other,Other,Automatic,RWD
2770,2007 INFINITI M35x Base,Used,"99,980 mi.","$8,000",Gray,Other,Automatic,AWD
2771,2005 Chevrolet Classic Base,Used,"188,002 mi.","$2,288",Gold,Beige,Automatic,FWD
2772,2003 Chevrolet Silverado 2500 LT H/D Extended Cab,Used,"197,279 mi.","$11,995",Brown,Beige,Automatic,drive
2773,2013 Honda Accord EX,Used,"113,420 mi.","$11,777",Gray,Other,CVT,FWD
2774,2006 Chevrolet Silverado 1500 LS Crew Cab,Used,"160,563 mi.","$9,988",White,Gray,Automatic,drive
2775,2013 Volkswagen Passat 2.0 TDI SE,Volkswagen Certified,"50,915 mi.","$11,717",Gray,Black,Automatic,FWD
2776,2005 Subaru Outback 2.5XT Limited,Used,"139,421 mi.","$7,477",White,Beige,Automatic,AWD
2777,2013 Volkswagen Passat 2.0 TDI SE,Volkswagen Certified,"51,327 mi.","$11,541",Gray,Black,Automatic,FWD
2778,2004 Dodge Dakota Base,Used,"201,000 mi.","$4,977",Gray,Other,Automatic,drive
2779,2006 Kia Sportage LX,Used,"158,793 mi.","$4,977",Silver,Other,Automatic,drive
2780,2017 Toyota Corolla LE,Used,"42,556 mi.","$13,520",Silver,Gray,CVT,FWD
2781,2002 Acura MDX Touring,Used,"211,620 mi.","$4,850",Gold,Beige,Automatic,drive
2782,2013 Ford Taurus SE,Used,"126,981 mi.","$7,995",Black,Other,Automatic,FWD
2783,2007 Jeep Wrangler X,Used,"134,517 mi.","$13,488",Silver,Gray,Automatic,drive
2784,2003 Chevrolet Suburban 1500,Used,"194,915 mi.","$4,995",Gray,Gray,Automatic,drive
2785,2000 Dodge Ram 2500 SLT,Used,"130,498 mi.","$12,995",White,Gray,Automatic,RWD
2786,2001 Volkswagen New Beetle Sport,Used,"132,057 mi.","$2,995",Silver,Gray,Manual,FWD
2787,2001 Volkswagen New Beetle GLX 1.8T,Used,"150,140 mi.","$2,995",Red,Black,Automatic,FWD
2788,2013 Volkswagen Passat 2.0 TDI SE,Volkswagen Certified,"45,956 mi.","$11,776",Silver,Black,Automatic,FWD
2789,2005 Subaru Legacy 2.5 GT,Used,"119,811 mi.","$9,900",Black,Gray,Manual,AWD
2790,2013 Volkswagen Passat 2.0 TDI SE,Volkswagen Certified,"46,763 mi.","$11,619",Blue,Black,Automatic,FWD
2791,2004 Chevrolet Suburban LT,Used,"278,204 mi.","$4,988",Red,Gray,Automatic,drive
2792,2004 Chevrolet Silverado 2500 143.5 WB,Used,"183,811 mi.","$6,995",White,Gray,Automatic,RWD
2793,2001 Toyota ECHO Base,Used,"84,000 mi.","$5,495",Silver,Gray,Manual,FWD
2794,2003 MINI Cooper,Used,"97,159 mi.","$3,977",Yellow,Other,Manual,FWD
2795,2011 Mitsubishi Endeavor LS,Used,"155,000 mi.","$2,000",Gray,Black,Automatic,AWD
2796,2013 Volkswagen Passat 2.0 TDI SE,Volkswagen Certified,"69,909 mi.","$11,071",Silver,Black,Automatic,FWD
2797,2005 Toyota ECHO,Used,"251,302 mi.","$3,995",Black,Gray,Manual,FWD
2798,1997 Mazda Protege DX,Used,"206,483 mi.","$1,888",Blue,Beige,Automatic,FWD
2799,2004 Chevrolet Silverado 2500 LT H/D Crew Cab,Used,"224,308 mi.","$14,488",Red,Black,Automatic,drive
2800,2009 Volkswagen New Beetle 2.5 Blush Edition,Used,"99,000 mi.","$6,500",Gold,Other,Automatic,FWD
2801,2018 Honda Fit EX,Used,"13,800 mi.","$14,800",Orange,Black,Manual,Unknown
2802,2013 Volkswagen Jetta SportWagen 2.0 TDI,Volkswagen Certified,"61,883 mi.","$13,488",Black,Black,Manual,FWD
2803,2007 Chevrolet Avalanche 1500 LT,Used,"152,220 mi.","$10,000",White,Beige,Automatic,drive
2804,2013 Mitsubishi Outlander Sport LE,Used,"66,980 mi.","$14,998",White,Black,CVT,drive
2805,2006 Nissan Titan LE Crew Cab,Used,"167,102 mi.","$9,477",Silver,Other,Automatic,drive
2806,1999 Plymouth Neon Highline,Used,"139,425 mi.","$2,388",Silver,Gray,Automatic,FWD
2807,2017 Mitsubishi Mirage ES,Used,"8,936 mi.","$10,998",Red,Black,Manual,FWD
2808,2004 Ford F-150 Lariat SuperCab,Used,"157,281 mi.","$10,988",Gold,Beige,Automatic,drive
2809,2007 Lexus IS 250,Used,"176,358 mi.","$8,977",Black,Other,Automatic,AWD
2810,2003 Ford F-250 XL,Used,"219,291 mi.","$7,995",Gray,Gray,Automatic,RWD
2811,2018 Nissan Sentra S,Used,"35,489 mi.","$11,710",Gray,Black,CVT,FWD
2812,2006 Honda Civic Hybrid WITH,Used,"157,000 mi.","$4,000",Silver,Other,CVT,FWD
2813,2011 Chevrolet Silverado 1500 LS,Used,"141,885 mi.","$12,988",Silver,Black,Automatic,drive
2814,2014 Volkswagen Passat 2.0 TDI SE,Volkswagen Certified,"26,598 mi.","$13,984",Gray,Other,Automatic,FWD
2815,1998 Lexus GS 400,Used,"214,000 mi.","$5,200",Green,Beige,Automanual,RWD
2816,2014 Scion xD Base,Used,"96,700 mi.","$7,700",Red,Gray,Automatic,FWD
2817,2004 Nissan Titan LE Crew Cab,Used,"189,056 mi.","$9,977",Black,Other,Automatic,drive
2818,2015 Hyundai Veloster Base,Used,"16,747 mi.","$14,599",Silver,Black,Automatic,FWD
2819,2004 Honda Pilot EX-L,Used,"209,359 mi.","$4,995",Gray,Gray,Automatic,drive
2820,2008 Subaru Impreza 2.5i,Used,"136,130 mi.","$7,477",Blue,Beige,Manual,AWD
2821,2013 Subaru Forester 2.5X Premium,Used,"111,769 mi.","$11,900",Gray,Gray,Automatic,AWD
2822,1999 Ford F-150 SuperCab,Used,"166,052 mi.","$3,988",Gold,Beige,Automatic,drive
2823,2006 Ford F-250 Super Duty,Used,"153,530 mi.","$10,777",White,Gray,Automatic,drive
2824,2014 Volkswagen Passat 2.0 TDI SE,Volkswagen Certified,"34,704 mi.","$12,861",Gray,Other,Automatic,FWD
2825,2014 Volkswagen Passat 2.0 TDI SE,Volkswagen Certified,"15,273 mi.","$14,796",Black,Black,Automatic,FWD
2826,2019 Ford Fiesta SE,Used,"21,311 mi.","$12,032",White,Black,Automatic,FWD
2827,1997 Ford F-250 HD,Used,"173,345 mi.","$8,990",Gray,Gray,Automatic,RWD
2828,2013 Volkswagen Passat 2.0 TDI SEL Premium,Volkswagen Certified,"30,738 mi.","$13,988",Black,Black,Automatic,FWD
2829,2000 Suzuki Grand Vitara JLX+,Used,"191,278 mi.","$1,995",Black,Black,Automatic,drive
2830,2014 Volkswagen Passat 2.0 TDI SE,Volkswagen Certified,"35,622 mi.","$13,608",Blue,Beige,Automatic,FWD
2831,2014 Volkswagen Passat 2.0 TDI SE,Volkswagen Certified,"56,695 mi.","$12,970",Black,Beige,Automatic,FWD
2832,2012 Dodge Avenger SXT,Used,"110,271 mi.","$6,777",Silver,Black,Automatic,FWD
2833,2001 Jeep Grand Cherokee Laredo,Used,"162,925 mi.","$5,488",Gold,Beige,Automatic,drive
2834,2014 Volkswagen Passat 2.0 TDI SE,Volkswagen Certified,"34,324 mi.","$13,771",Silver,Black,Automatic,FWD
2835,2014 Volkswagen Passat 2.0 TDI SEL Premium,Volkswagen Certified,"43,461 mi.","$12,963",Gray,Other,Automatic,FWD
2836,2004 MINI Cooper,Used,"139,892 mi.","$3,977",Yellow,Other,Manual,FWD
2837,2014 Volkswagen Passat 2.0 TDI SE,Volkswagen Certified,"61,109 mi.","$12,851",Silver,Black,Automatic,FWD
2838,2014 Volkswagen Passat 2.0 TDI SE,Volkswagen Certified,"20,829 mi.","$14,367",Black,Beige,Automatic,FWD
2839,2014 Volkswagen Passat 2.0 TDI SE,Volkswagen Certified,"59,409 mi.","$12,255",Silver,Black,Automatic,FWD
2840,2014 Volkswagen Passat 2.0 TDI SE,Volkswagen Certified,"40,243 mi.","$13,906",Black,Black,Automatic,FWD
2841,2014 Volkswagen Passat 2.0 TDI SE,Volkswagen Certified,"42,903 mi.","$13,910",Gray,Black,Automatic,FWD
2842,2019 Hyundai Accent SE,Used,"13,689 mi.","$14,599",Red,Black,Automatic,FWD
2843,2012 Toyota Prius c Three,Used,"67,000 mi.","$8,500",Silver,Beige,Automatic,Unknown
2844,2014 Volkswagen Passat 2.0 TDI SEL Premium,Volkswagen Certified,"52,722 mi.","$13,901",Gray,Other,Automatic,FWD
2845,2014 Volkswagen Passat 2.0 TDI SE,Volkswagen Certified,"54,113 mi.","$13,976",Silver,Other,Automatic,FWD
2846,2008 Toyota Tacoma Access Cab,Used,"171,840 mi.","$12,477",White,Other,Manual,drive
2847,1990 Saab 900 Turbo,Used,"161,800 mi.","$6,550",Red,Brown,Manual,FWD
2848,2014 Volkswagen Passat 2.0 TDI SE,Volkswagen Certified,"64,243 mi.","$11,872",White,Beige,Automatic,FWD
2849,2014 Volkswagen Passat 2.0 TDI SE,Volkswagen Certified,"59,628 mi.","$12,723",Black,Black,Automatic,FWD
2850,2005 GMC Sierra 3500 SLT,Used,"405,631 mi.","$9,997",White,Other,Automatic,drive
2851,2014 Volkswagen Jetta SportWagen 2.0 TDI,Volkswagen Certified,"55,561 mi.","$12,973",Red,Black,Manual,FWD
2852,2014 Volkswagen Passat 2.0 TDI SE,Volkswagen Certified,"44,578 mi.","$10,988",Blue,Black,Automatic,FWD
2853,2014 Volkswagen Passat 2.0 TDI SE,Volkswagen Certified,"36,948 mi.","$13,833",Silver,Black,Automatic,FWD
2854,2014 Volkswagen Jetta 2.0 TDI,Volkswagen Certified,"34,544 mi.","$9,988",Brown,Beige,Manual,FWD
2855,2014 Volkswagen Passat 2.0 TDI SE,Volkswagen Certified,"38,094 mi.","$13,966",Silver,Black,Automatic,FWD
2856,1998 Ford Ranger,Used,"148,573 mi.","$5,995",White,Other,Unknown,RWD
2857,2001 Toyota Prius,Used,"182,916 mi.","$3,995",Blue,Gray,CVT,FWD
2858,2002 Kia Sedona EX,Used,"248,000 mi.","$3,995",White,Other,Automatic,FWD
2859,2002 Toyota Sequoia SR5,Used,"226,237 mi.","$8,977",White,Other,Automatic,drive
2860,2014 Volkswagen Jetta 2.0 TDI,Volkswagen Certified,"29,080 mi.","$13,988",Silver,Black,Manual,FWD
2861,2007 Dodge Caliber SXT,Used,"254,999 mi.","$2,495",Blue,Gray,CVT,FWD
2862,2011 Chevrolet Tahoe LT,Used,"220,339 mi.","$7,500",Gold,Other,Automatic,drive
2863,2000 Toyota Corolla CE,Used,"212,237 mi.","$2,650",White,Gray,Manual,FWD
2864,2015 Volkswagen Passat 2.0 TDI SE,Volkswagen Certified,"65,939 mi.","$11,914",Beige,Black,Automatic,FWD
2865,2001 Honda Civic EX,Used,"120,839 mi.","$5,477",White,Other,Manual,FWD
2866,2012 Volkswagen Jetta SportWagen 2.0 TDI,Volkswagen Certified,"41,578 mi.","$13,883",Silver,Black,Manual,FWD
2867,2014 Volkswagen Passat 2.0 TDI SE,Volkswagen Certified,"39,653 mi.","$13,987",Red,Black,Automatic,FWD
2868,2012 Volkswagen Passat 2.0 TDI SE,Volkswagen Certified,"41,965 mi.","$11,317",Blue,Other,Automatic,FWD
2869,2012 Volkswagen Passat 2.0 TDI SEL Premium,Volkswagen Certified,"64,577 mi.","$10,981",Silver,Black,Automatic,FWD
2870,1998 Ford Ranger Splash,Used,"173,908 mi.","$3,250",White,Black,Manual,RWD
2871,2004 Toyota 4Runner SR5,Used,"191,535 mi.","$11,995",Silver,Gray,Automatic,drive
2872,2005 INFINITI G35 Base,Used,"131,349 mi.","$6,995",Black,Gray,Automatic,RWD
2873,2002 Ford F-150 XL,Used,"104,068 mi.","$6,950",White,Beige,Automatic,RWD
2874,2004 Dodge Ram 1500 SLT/Laramie Quad Cab,Used,"187,991 mi.","$8,988",Black,Gray,Automatic,drive
2875,2015 Chrysler 200 Limited,Used,"101,064 mi.","$7,977",Blue,Other,Automatic,FWD
2876,1996 GMC Sierra 1500 SL,Used,"221,811 mi.","$5,388",White,Gray,Automatic,drive
2877,2006 Honda Civic LX,Used,"198,000 mi.","$3,500",Gold,Beige,Automatic,FWD
2878,1992 Chevrolet Suburban 1500,Used,"264,001 mi.","$3,495",Brown,Beige,Automatic,drive
2879,2005 Toyota Tacoma Double Cab,Used,"271,561 mi.","$10,477",Black,Other,Automatic,drive
2880,2001 Jeep Grand Cherokee Laredo,Used,"164,573 mi.","$4,977",Red,Other,Automatic,drive
2881,2003 Ford Focus ZX3,Used,"164,386 mi.","$4,977",Silver,Other,Automatic,FWD
2882,2005 Buick Rendezvous CX,Used,"183,280 mi.","$3,495",White,Gray,Automatic,FWD
2883,2000 Toyota 4Runner SR5 Sport,Used,"212,680 mi.","$11,995",Green,Gray,Automatic,drive
2884,1988 Buick Reatta Base,Used,"142,045 mi.","$3,995",Red,Gray,Automatic,FWD
2885,2001 Honda Odyssey EX,Used,"241,771 mi.","$1,995",Silver,Gray,Automatic,FWD
2886,2002 Ford Explorer XLT,Used,"189,000 mi.","$10,000",Black,Gray,Automatic,drive
2887,2003 Ford Mustang,Used,"105,030 mi.","$4,995",Silver,Gray,Automatic,RWD
2888,2008 Toyota Sienna CE,Used,"187,101 mi.","$6,491",Blue,Gray,Automatic,FWD
2889,2004 Dodge Ram 1500 ST,Used,"111,806 mi.","$4,477",Blue,Other,Automatic,RWD
2890,2002 Ford Explorer Eddie Bauer,Used,"149,000 mi.","$5,500",Red,Beige,Automatic,drive
2891,2019 Mitsubishi Mirage ES,Used,"14,713 mi.","$10,998",Red,Black,Manual,FWD
2892,2002 Ford F-250 XLT Crew Cab Super Duty,Used,"182,000 mi.","$11,500",Red,Gray,Automatic,RWD
2893,2003 Chevrolet Impala Base,Used,"169,223 mi.","$2,977",Other,Other,Automatic,FWD
2894,2009 Jeep Grand Cherokee Laredo,Used,"134,201 mi.","$8,777",White,Gray,Automatic,drive
2895,2000 Nissan Frontier XE King Cab,Used,"198,240 mi.","$4,977",Silver,Other,Automatic,drive
2896,1999 Toyota 4Runner SR5,Used,"194,401 mi.","$11,995",Green,Gray,Automatic,drive
2897,2015 Toyota Yaris L,Used,"34,516 mi.","$11,998",Gray,Black,Automatic,FWD
2898,2000 Toyota 4Runner Limited,Used,"192,795 mi.","$11,990",Green,Beige,Automatic,drive
2899,1999 Ford Ranger XLT,Used,"211,714 mi.","$2,900",Black,Beige,Automatic,RWD
2900,2009 Honda Fit Sport,Used,"76,339 mi.","$10,599",Silver,Black,Automatic,FWD
2901,2003 Ford F-250 XL,Used,"219,884 mi.","$6,488",Red,Gray,Manual,drive
2902,2015 INFINITI Q60 Journey,Used,"39,500 mi.","$15,000",Black,Black,Automatic,RWD
2903,2011 Toyota Tacoma Double Cab,Used,"290,263 mi.","$11,995",White,Gray,Automatic,drive
2904,2008 Toyota Prius Base,Used,"204,301 mi.","$5,995",Gray,Gray,CVT,FWD
2905,1999 Toyota Corolla CE,Used,"218,461 mi.","$3,999",Beige,Beige,Manual,FWD
2906,2000 BMW 323 iT,Used,"174,162 mi.","$3,995",White,Gray,Automatic,RWD
2907,2001 Toyota 4Runner SR5,Used,"349,052 mi.","$4,477",Green,Other,Automatic,RWD
2908,2006 Jeep Grand Cherokee Limited,Used,"200,000 mi.","$6,000",Red,Beige,Automatic,FWD
2909,2002 Dodge Neon Base,Used,"160,012 mi.","$1,495",Silver,Gray,Manual,FWD
2910,2005 Chevrolet Silverado 1500 Extended Cab,Used,"192,907 mi.","$7,977",Red,Other,Automatic,drive
2911,2002 Toyota RAV4 Base,Used,"175,172 mi.","$6,988",Silver,Gray,Automatic,FWD
2912,2002 Chevrolet Silverado 1500 LS H/D Crew Cab,Used,"203,158 mi.","$6,977",White,Other,Automatic,drive
2913,2005 GMC Sierra 2500 SLE,Used,"286,866 mi.","$12,977",White,Other,Automatic,drive
2914,2001 Volvo V70 XC,Used,"135,689 mi.","$3,888",Blue,Beige,Automatic,AWD
2915,2004 Volvo XC70,Used,"180,631 mi.","$3,995",Red,Black,Automatic,AWD
2916,2005 Toyota Sienna CE,Used,"178,325 mi.","$3,995",Gold,Beige,Automatic,FWD
2917,1997 Toyota 4Runner SR5,Used,"220,334 mi.","$8,977",Other,Other,Manual,drive
2918,2016 Ford Fusion SE,Used,"31,835 mi.","$13,599",Gray,Beige,Automatic,FWD
2919,2014 RAM 1500 Tradesman,Used,"68,770 mi.","$14,988",White,Black,Automatic,RWD
2920,2002 Subaru Impreza Outback Sport Wagon,Used,"189,926 mi.","$3,977",Silver,Other,Manual,AWD
2921,2015 Toyota Corolla LE,Used,"33,550 mi.","$13,599",White,Gray,CVT,FWD
2922,2007 Toyota 4Runner SR5 Sport,Used,"228,898 mi.","$8,995",Gray,Other,Automatic,drive
2923,2004 Subaru Impreza Outback Sport Wagon,Used,"231,559 mi.","$4,977",Other,Gray,Manual,AWD
2924,1994 GMC Sierra 1500,Used,"150,000 mi.","$2,900",Red,Gray,Automatic,drive
2925,2008 Honda Civic EX,Used,"198,600 mi.","$4,400",Black,White,Manual,FWD
2926,2004 Nissan Altima 3.5 SE,Used,"195,000 mi.","$2,519",Black,Other,Automatic,FWD
2927,2003 Ford Explorer Sport Trac XLT,Used,"226,203 mi.","$4,977",Blue,Other,Automatic,drive
2928,2013 Subaru Outback 2.5i,Used,"135,313 mi.","$10,997",White,Beige,CVT,AWD
2929,2014 Kia Optima LX,Used,"66,866 mi.","$10,978",Purple,Beige,Automatic,FWD
2930,2011 Subaru Forester 2.5X Premium,Used,"66,710 mi.","$9,991",Silver,Gray,Automatic,AWD
2931,2008 Ford F-150 Limited SuperCrew,Used,"146,134 mi.","$10,991",Beige,Beige,Automatic,RWD
2932,2012 BMW 28I,Used,"72,720 mi.","$13,995",Black,Brown,Automatic,AWD
2933,2006 Dodge Dakota ST,Used,"230,431 mi.","$5,995",White,Gray,Automatic,RWD
2934,2014 Mitsubishi Outlander GT,Used,"165,198 mi.","$8,995",Blue,Black,Automatic,drive
2935,2010 Volkswagen Routan SE,Used,"151,539 mi.","$6,995",Black,Black,Automatic,FWD
2936,2012 Mercedes-Benz C 250 Sport,Used,"97,178 mi.","$9,995",Black,Black,Automatic,RWD
2937,2018 FIAT 500 Lounge,Used,"5,590 mi.","$14,500",White,Black,Automatic,FWD
2938,2008 Honda Pilot EX-L,Used,"136,204 mi.","$7,789",Brown,Green,Automatic,drive
2939,2014 Volkswagen Passat 2.0L TDI DSG SEL Premium,Used,"44,977 mi.","$12,999",White,Black,Automatic,FWD
2940,2014 Chrysler Town & Country Touring,Used,"80,810 mi.","$11,590",Blue,Black,Automatic,FWD
2941,2012 Toyota RAV4 Limited,Used,"100,277 mi.","$13,140",Beige,Beige,Automatic,drive
2942,2018 FIAT 500 Lounge,Used,"3,931 mi.","$14,881",White,Black,Automatic,FWD
2943,2012 Audi A3 2.0T Premium,Used,"98,177 mi.","$9,991",Gray,Black,Automatic,FWD
2944,2008 Lexus IS 250,Used,"99,716 mi.","$13,991",Silver,Gray,Automatic,AWD
2945,2011 Subaru Outback 2.5i Limited,Used,"111,776 mi.","$11,991",Silver,Black,CVT,AWD
2946,2008 Subaru Forester Sports 2.5 X,Used,"92,294 mi.","$9,991",Gray,Gray,Automatic,AWD
2947,2018 Chevrolet Cruze LT,Used,"44,613 mi.","$12,987",Blue,Black,Automatic,FWD
2948,2019 Nissan Versa S,Used,"22,589 mi.","$12,243",Blue,Black,Automatic,FWD
2949,2017 Chevrolet Trax LT,Used,"38,594 mi.","$14,388",Orange,Black,Automatic,FWD
2950,2019 Nissan Versa 1.6 SV,Used,"21,228 mi.","$12,298",Black,Black,CVT,FWD
2951,2018 Chevrolet Malibu LT,Used,"37,427 mi.","$14,999",Red,Black,Automatic,FWD
2952,2019 Nissan Versa S,Used,"20,678 mi.","$12,498",Silver,Black,Manual,FWD
2953,2019 Ford Fiesta SE,Used,"16,596 mi.","$12,594",White,Black,Manual,FWD
2954,2019 Ford Fiesta SE,Used,"14,902 mi.","$12,695",Black,Black,Manual,FWD
2955,2018 Kia Optima LX,Used,"33,034 mi.","$14,665",Red,Beige,Automatic,FWD
2956,2007 Nissan Xterra S,Used,"132,354 mi.","$8,788",Silver,Gray,Automatic,drive
2957,1999 Ford Ranger,Used,"183,401 mi.","$5,988",White,Gray,Manual,RWD
2958,2007 Ford,Used,"97,250 mi.","$7,995",White,Other,Unknown,Unknown
2959,2005 Honda CR-V LX,Used,"143,858 mi.","$7,995",Red,Beige,Automatic,drive
2960,2008 Jeep Compass Sport,Used,"136,018 mi.","$4,995",Silver,Gray,Manual,FWD
2961,2008 Chrysler PT Cruiser 98K 1 OWNER,Used,"98,536 mi.","$3,995",Black,Gray,Automatic,FWD
2962,2002 Chevrolet Blazer LS,Used,"86,011 mi.","$5,995",White,Gray,Automatic,drive
2963,1996 Honda Accord LX,Used,"160,841 mi.","$2,495",Blue,Blue,Manual,FWD
2964,2007 Lexus,Used,"131,670 mi.","$5,995",Gray,Gray,Automatic,FWD
2965,2004 Jeep Grand Cherokee Limited,Used,"141,202 mi.","$5,995",Gray,Gray,Automatic,drive
2966,2003 GMC Yukon SLE,Used,210 mi.,"$5,000",Black,Beige,Automanual,drive
2967,2010 Volkswagen Touareg V6 TDI,Used,"126,339 mi.","$12,500",Gray,Other,Automatic,AWD
2968,2011 Kia Forte EX,Used,"131,594 mi.","$6,200",White,Other,Automatic,FWD
2969,2012 Volkswagen GTI 2-Door,Used,"67,141 mi.","$11,990",Gray,Other,Manual,FWD
2970,2011 Nissan Juke SV,Used,"69,122 mi.","$8,990",Silver,Black,CVT,AWD
2971,2004 Volkswagen Golf GLS TDI,Used,"80,081 mi.","$6,990",Other,Other,Manual,FWD
2972,2010 Chevrolet Tahoe LT,Used,"155,220 mi.","$12,990",Gray,Gray,Automatic,drive
2973,2012 Honda CR-V LX,Used,"74,356 mi.","$13,990",Red,Gray,Automatic,FWD
2974,1997 Honda Civic LX,Used,"55,855 mi.","$1,791",Silver,Gray,Automatic,FWD
2975,2010 Subaru Legacy 2.5i Premium,Used,"159,545 mi.","$7,491",White,White,Manual,AWD
2976,2001 Lexus GS 300,Used,"114,479 mi.","$4,991",Gray,White,Automatic,RWD
2977,2008 Lexus GX 470,Used,"190,105 mi.","$11,991",Silver,Beige,Automatic,drive
2978,2005 Subaru Legacy 2.5i Limited,Used,"165,989 mi.","$4,991",Blue,Gray,Automatic,AWD
2979,1992 Mercedes-Benz 5.0 SL,Used,"122,422 mi.","$7,995",White,Other,Automatic,Unknown
2980,2011 Mazda Mazda3 s Sport,Used,"80,897 mi.","$8,991",Silver,Black,Automatic,FWD
2981,2011 Chevrolet Cruze LTZ,Used,"74,993 mi.","$8,999",Blue,Black,Automatic,FWD
2982,2014 Hyundai Veloster Base,Used,"85,169 mi.","$6,999",Black,Black,Automatic,FWD
2983,2017 Toyota Corolla SE,Used,"48,000 mi.","$13,820",White,Other,CVT,FWD
2984,2016 FIAT 500X Trekking,Used,"16,248 mi.","$11,989",Orange,Other,Automatic,AWD
2985,2012 Volkswagen Jetta SportWagen 2.0 TDI,Volkswagen Certified,"31,310 mi.","$11,988",Silver,Black,Manual,FWD
2986,2016 Chrysler 200 Limited,Used,"36,267 mi.","$14,998",Red,Black,Automatic,FWD
2987,2017 Nissan Versa S,Used,"59,025 mi.","$9,998",Gray,Black,Manual,FWD
2988,2015 Chrysler 200 Limited,Used,"55,456 mi.","$12,998",Silver,Black,Automatic,FWD
2989,2013 Ford Focus SE,Used,"97,908 mi.","$9,998",Black,Beige,Automatic,FWD
2990,2017 Hyundai Accent SE,Used,"68,905 mi.","$9,743",White,Gray,Automatic,FWD
2991,2007 Ford Ranger XLT,Used,"56,181 mi.","$7,999",Other,Other,Unknown,RWD
2992,2007 Toyota Highlander Hybrid Limited,Used,"132,771 mi.","$10,490",Blue,White,CVT,AWD
2993,2009 Subaru Outback 2.5i Special Edition,Used,"100,966 mi.","$9,900",Blue,Black,Automatic,AWD
2994,2019 Hyundai Elantra SEL,Used,"34,770 mi.","$13,390",Gray,Gray,Automatic,FWD
2995,2017 Nissan Sentra SV,Used,"30,085 mi.","$11,560",White,Gray,CVT,FWD
2996,2014 Nissan Rogue Select S,Used,"62,900 mi.","$8,570",Silver,Black,CVT,FWD
2997,2018 Dodge Grand Caravan SXT,Used,"48,697 mi.","$14,410",Silver,Black,Automatic,FWD
2998,2018 Chevrolet Cruze LT,Used,"6,469 mi.","$15,000",Gray,Black,Automatic,FWD
2999,2018 Mitsubishi Outlander Sport ES,Used,"37,042 mi.","$14,020",White,Black,CVT,drive
3000,2006 BMW X3 3.0i,Used,"87,000 mi.","$7,500",Black,Black,Automatic,AWD
3001,2011 Honda Accord LX-P,Used,"126,366 mi.","$9,999",Blue,Black,Automatic,FWD
3002,2011 BMW X3 xDrive28i,Used,"69,443 mi.","$14,999",Other,Other,Automatic,AWD
3003,2019 Hyundai Elantra SEL,Used,"36,626 mi.","$12,990",Red,Gray,Automatic,FWD
3004,2016 Ford Taurus SEL,Used,"42,630 mi.","$14,980",Red,Black,Automatic,FWD
3005,2018 Chevrolet Cruze LS,Used,"28,962 mi.","$13,000",Silver,Beige,Automatic,FWD
3006,2019 Nissan Sentra S,Used,"11,168 mi.","$13,420",Blue,Gray,CVT,FWD
3007,2016 Volkswagen CC Trend PZEV,Used,"24,963 mi.","$14,520",Black,Beige,Automatic,FWD
3008,2018 Toyota Corolla LE,Used,"36,449 mi.","$13,410",Black,Black,CVT,FWD
3009,2017 Volkswagen Tiguan Limited,Used,"40,286 mi.","$13,780",Silver,Black,Automatic,AWD
3010,2015 Honda Civic LX,Used,"70,596 mi.","$11,090",Gray,Gray,CVT,FWD
3011,2017 Kia Sportage LX,Used,"33,413 mi.","$14,600",Silver,Black,Automatic,FWD
3012,2011 BMW 335 i xDrive,Used,"77,466 mi.","$11,750",Black,Black,Automatic,AWD
3013,2018 FIAT 500 Lounge,Used,"4,960 mi.","$14,260",Other,Other,Automatic,FWD
3014,2018 FIAT 500 Lounge,Used,"4,048 mi.","$14,260",Other,Black,Automatic,FWD
3015,2014 RAM ProMaster 1500 Tradesman,Used,"109,657 mi.","$14,460",Other,Other,Automatic,FWD
3016,2019 Honda,Used,85 mi.,"$6,977",Other,Other,Automatic,RWD
3017,2002 Ford F-150 XL,Used,"183,638 mi.","$3,977",White,Other,Automatic,RWD
3018,1995 Chevrolet Express 1500 110 WB,Used,"172,986 mi.","$5,977",White,Other,Automatic,RWD
3019,2010 Volkswagen Jetta S,Used,"138,868 mi.","$4,977",White,Other,Automatic,FWD
3020,2012 Toyota Camry SE,Used,"79,000 mi.","$11,000",Black,Gray,Automatic,FWD
3021,1999 Ford F-250 Super Duty,Used,"232,780 mi.","$6,995",Green,Beige,Automatic,drive
3022,2006 Toyota Sienna XLE Limited,Used,"266,501 mi.","$3,995",Silver,Gray,Automatic,AWD
3023,2015 Nissan NV200 S,Used,"35,850 mi.","$15,000",White,Gray,CVT,FWD
3024,2011 BMW 535 Gran Turismo i xDrive,Used,"102,427 mi.","$12,995",Gray,Other,Automatic,AWD
3025,2005 Subaru Outback 2.5i,Used,"177,070 mi.","$5,995",Blue,Gray,Automatic,AWD
